city,city_ascii,lat,lng,country,iso2,iso3,capital,admin_name,population,id
Frederico Westphalen,Frederico Westphalen,-27.3589,-53.3939,Brazil,BR,BRA,Rio Grande do Sul,,31498.0,1076744210
Santa Fé do Sul,Santa Fe do Sul,-20.2108,-50.9258,Brazil,BR,BRA,São Paulo,,31348.0,1076177037
Araçoiaba da Serra,Aracoiaba da Serra,-23.5053,-47.6142,Brazil,BR,BRA,São Paulo,,31321.0,1076732508
Barrinha,Barrinha,-21.1936,-48.1639,Brazil,BR,BRA,São Paulo,,31230.0,1076492454
Posse,Posse,-14.0928,-46.3689,Brazil,BR,BRA,Goiás,,31419.0,1076046646
Cândido Mota,Candido Mota,-22.7464,-50.3869,Brazil,BR,BRA,São Paulo,,31346.0,1076335584
Araguatins,Araguatins,-5.6508,-48.1239,Brazil,BR,BRA,Tocantins,,31329.0,1076919490
Parambu,Parambu,-6.2108,-40.6939,Brazil,BR,BRA,Ceará,,31309.0,1076966523
Iporá,Ipora,-16.4419,-51.1178,Brazil,BR,BRA,Goiás,,31274.0,1076392298
Guanhães,Guanhaes,-18.775,-42.9328,Brazil,BR,BRA,Minas Gerais,,31262.0,1076235295
Pindaré-Mirim,Pindare-Mirim,-3.6078,-45.3428,Brazil,BR,BRA,Maranhão,,31152.0,1076752524
Vitória do Mearim,Vitoria do Mearim,-3.4619,-44.8708,Brazil,BR,BRA,Maranhão,,31217.0,1076499667
Brasília de Minas,Brasilia de Minas,-16.2078,-44.4289,Brazil,BR,BRA,Minas Gerais,,31213.0,1076970617
Flores da Cunha,Flores da Cunha,-29.0289,-51.1819,Brazil,BR,BRA,Rio Grande do Sul,,31063.0,1076774323
Minaçu,Minacu,-13.5328,-48.22,Brazil,BR,BRA,Goiás,,31154.0,1076477797
Espinosa,Espinosa,-14.9081,-42.8103,Brazil,BR,BRA,Minas Gerais,,31113.0,1076000498
Touros,Touros,-5.1989,-35.4608,Brazil,BR,BRA,Rio Grande do Norte,,31089.0,1076875720
Lavras da Mangabeira,Lavras da Mangabeira,-6.7528,-38.9719,Brazil,BR,BRA,Ceará,,31090.0,1076000532
Portão,Portao,-29.7019,-51.2419,Brazil,BR,BRA,Rio Grande do Sul,,30920.0,1076512435
Itabela,Itabela,-16.575,-39.5528,Brazil,BR,BRA,Bahia,,31055.0,1076263072
Muritiba,Muritiba,-12.6258,-38.99,Brazil,BR,BRA,Bahia,,30743.0,1076695612
Tijucas,Tijucas,-27.2408,-48.6339,Brazil,BR,BRA,Santa Catarina,,30960.0,1076000713
Itapemirim,Itapemirim,-21.0108,-40.8339,Brazil,BR,BRA,Espírito Santo,,30988.0,1076103193
Canguaretama,Canguaretama,-6.38,-35.1289,Brazil,BR,BRA,Rio Grande do Norte,,30916.0,1076516835
Matões,Matoes,-5.5189,-43.1989,Brazil,BR,BRA,Maranhão,,31015.0,1076560860
Nova Russas,Nova Russas,-4.7,-40.5667,Brazil,BR,BRA,Ceará,,30965.0,1076574955
Nazaré da Mata,Nazare da Mata,-7.7419,-35.2278,Brazil,BR,BRA,Pernambuco,,30796.0,1076588542
Santa Vitória do Palmar,Santa Vitoria do Palmar,-33.5189,-53.3678,Brazil,BR,BRA,Rio Grande do Sul,,30990.0,1076114405
João Alfredo,Joao Alfredo,-7.8558,-35.5878,Brazil,BR,BRA,Pernambuco,,30743.0,1076231454
Tanguá,Tangua,-22.73,-42.7139,Brazil,BR,BRA,Rio de Janeiro,,30732.0,1076102758
Taiobeiras,Taiobeiras,-15.8078,-42.2328,Brazil,BR,BRA,Minas Gerais,,30917.0,1076685590
Bela Cruz,Bela Cruz,-3.0508,-40.1678,Brazil,BR,BRA,Ceará,,30878.0,1076116893
Cabrobó,Cabrobo,-8.5119,-39.3069,Brazil,BR,BRA,Pernambuco,,30873.0,1076270461
Colinas do Tocantins,Colinas do Tocantins,-8.0589,-48.475,Brazil,BR,BRA,Tocantins,,30838.0,1076519835
Vicência,Vicencia,-7.6569,-35.3269,Brazil,BR,BRA,Pernambuco,,30732.0,1076853689
Capela,Capela,-10.5028,-37.0528,Brazil,BR,BRA,Sergipe,,30761.0,1076554382
Laranjeiras do Sul,Laranjeiras do Sul,-25.4078,-52.4158,Brazil,BR,BRA,Paraná,,30777.0,1076918166
Minas Novas,Minas Novas,-17.2189,-42.59,Brazil,BR,BRA,Minas Gerais,,30794.0,1076593448
Alegre,Alegre,-20.7639,-41.5328,Brazil,BR,BRA,Espírito Santo,,30768.0,1076514864
Estrêla,Estrela,-29.5019,-51.9658,Brazil,BR,BRA,Rio Grande do Sul,,30619.0,1076456706
Jarinu,Jarinu,-23.1014,-46.7283,Brazil,BR,BRA,São Paulo,,30617.0,1076915802
Guaíra,Guaira,-24.08,-54.2558,Brazil,BR,BRA,Paraná,,30704.0,1076687981
Novo Cruzeiro,Novo Cruzeiro,-17.4678,-41.875,Brazil,BR,BRA,Minas Gerais,,30725.0,1076396418
Catolé do Rocha,Catole do Rocha,-6.3439,-37.7469,Brazil,BR,BRA,Paraíba,,30684.0,1076149254
Juquitiba,Juquitiba,-23.9319,-47.0686,Brazil,BR,BRA,São Paulo,,30642.0,1076231410
Rio Branco do Sul,Rio Branco do Sul,-25.19,-49.3139,Brazil,BR,BRA,Paraná,,30650.0,1076759925
Rio Preto da Eva,Rio Preto da Eva,-2.6989,-59.7,Brazil,BR,BRA,Amazonas,,30530.0,1076575566
Afonso Cláudio,Afonso Claudio,-20.0739,-41.1239,Brazil,BR,BRA,Espírito Santo,,30455.0,1076232395
Itaporanga d’Ajuda,Itaporanga d'Ajuda,-10.9978,-37.3108,Brazil,BR,BRA,Sergipe,,30419.0,1076537619
Iguape,Iguape,-24.7081,-47.5553,Brazil,BR,BRA,São Paulo,,30390.0,1076144584
Carlos Barbosa,Carlos Barbosa,-29.2978,-51.5039,Brazil,BR,BRA,Rio Grande do Sul,,30241.0,1076670550
Pinhão,Pinhao,-25.6958,-51.66,Brazil,BR,BRA,Paraná,,30208.0,1076271089
Candelária,Candelaria,-29.6689,-52.7889,Brazil,BR,BRA,Rio Grande do Sul,,30171.0,1076542930
Paraipaba,Paraipaba,-3.4389,-39.1478,Brazil,BR,BRA,Ceará,,30041.0,1076816341
São Luís de Montes Belos,Sao Luis de Montes Belos,-16.525,-50.3719,Brazil,BR,BRA,Goiás,,30034.0,1076530689
Soledade,Soledade,-28.8178,-52.51,Brazil,BR,BRA,Rio Grande do Sul,,30044.0,1076105389
Irará,Irara,-12.05,-38.7669,Brazil,BR,BRA,Bahia,,29950.0,1076945010
Campo Alegre de Lourdes,Campo Alegre de Lourdes,-9.5158,-43.0108,Brazil,BR,BRA,Bahia,,29938.0,1076811887
Pitanga,Pitanga,-24.7569,-51.7608,Brazil,BR,BRA,Paraná,,29994.0,1076485533
Santana do Acaraú,Santana do Acarau,-3.4608,-40.2119,Brazil,BR,BRA,Ceará,,29946.0,1076356639
Carinhanha,Carinhanha,-14.305,-43.765,Brazil,BR,BRA,Bahia,,29955.0,1076985743
Paripiranga,Paripiranga,-10.6878,-37.8619,Brazil,BR,BRA,Bahia,,29878.0,1076083044
Casa Branca,Casa Branca,-21.7739,-47.0858,Brazil,BR,BRA,São Paulo,,29877.0,1076748418
Mocajuba,Mocajuba,-2.5839,-49.5069,Brazil,BR,BRA,Pará,,29846.0,1076949250
Capim,Capim,-1.675,-47.775,Brazil,BR,BRA,Pará,,29846.0,1076189438
Igarapava,Igarapava,-20.0383,-47.7469,Brazil,BR,BRA,São Paulo,,29727.0,1076928991
Rancharia,Rancharia,-22.2289,-50.8928,Brazil,BR,BRA,São Paulo,,29778.0,1076007180
Carmo do Paranaíba,Carmo do Paranaiba,-19.0008,-46.3158,Brazil,BR,BRA,Minas Gerais,,29735.0,1076039872
Piraju,Piraju,-23.1936,-49.3839,Brazil,BR,BRA,São Paulo,,29664.0,1076217227
Matinhos,Matinhos,-25.8178,-48.5428,Brazil,BR,BRA,Paraná,,29428.0,1076832060
Nazaré,Nazare,-13.035,-39.0139,Brazil,BR,BRA,Bahia,,29406.0,1076623776
Capim Grosso,Capim Grosso,-11.3808,-40.0128,Brazil,BR,BRA,Bahia,,29346.0,1076073401
Prainha,Prainha,-1.8,-53.48,Brazil,BR,BRA,Pará,,29349.0,1076355822
Floresta,Floresta,-8.6008,-38.5678,Brazil,BR,BRA,Pernambuco,,29285.0,1076279449
Tabuleiro do Norte,Tabuleiro do Norte,-5.2481,-38.13,Brazil,BR,BRA,Ceará,,29204.0,1076771180
Prado,Prado,-17.3408,-39.2208,Brazil,BR,BRA,Bahia,,29218.0,1076433537
Santa Quitéria do Maranhão,Santa Quiteria do Maranhao,-3.5158,-42.5469,Brazil,BR,BRA,Maranhão,,29191.0,1076783910
Ituberá,Itubera,-13.7319,-39.1489,Brazil,BR,BRA,Bahia,,29108.0,1076882481
Braço do Norte,Braco do Norte,-28.275,-49.1658,Brazil,BR,BRA,Santa Catarina,,29018.0,1076735238
Glória do Goitá,Gloria do Goita,-7.9992,-35.2911,Brazil,BR,BRA,Pernambuco,,29019.0,1076540889
Laranjal Paulista,Laranjal Paulista,-23.0118,-47.8657,Brazil,BR,BRA,São Paulo,,29047.0,1076357656
Baixo Guandu,Baixo Guandu,-19.5189,-41.0158,Brazil,BR,BRA,Espírito Santo,,29081.0,1076851088
Rio Pardo de Minas,Rio Pardo de Minas,-15.61,-42.54,Brazil,BR,BRA,Minas Gerais,,29099.0,1076405479
Mirandópolis,Mirandopolis,-21.1336,-51.1017,Brazil,BR,BRA,São Paulo,,29043.0,1076193094
Itaperuçu,Itaperucu,-25.22,-49.3478,Brazil,BR,BRA,Paraná,,29070.0,1076522601
Bagre,Bagre,-1.9,-50.1639,Brazil,BR,BRA,Pará,,29065.0,1076537991
Limoeiro de Anadia,Limoeiro de Anadia,-9.7414,-36.5033,Brazil,BR,BRA,Alagoas,,28953.0,1076445956
Cajati,Cajati,-24.7361,-48.1228,Brazil,BR,BRA,São Paulo,,28962.0,1076157800
Macau,Macau,-5.115,-36.6339,Brazil,BR,BRA,Rio Grande do Norte,,28954.0,1076020090
Itatiaia,Itatiaia,-22.4914,-44.5592,Brazil,BR,BRA,Rio de Janeiro,,28783.0,1076077667
Carapó,Carapo,-22.6339,-54.8219,Brazil,BR,BRA,Mato Grosso do Sul,,28867.0,1076883647
Goio-Erê,Goio-Ere,-24.185,-53.0278,Brazil,BR,BRA,Paraná,,28808.0,1076469014
Santa Rita de Cássia,Santa Rita de Cassia,-11.0089,-44.5189,Brazil,BR,BRA,Bahia,,28822.0,1076250504
Pires do Rio,Pires do Rio,-17.3008,-48.28,Brazil,BR,BRA,Goiás,,28762.0,1076357135
Ibaiti,Ibaiti,-23.8489,-50.1878,Brazil,BR,BRA,Paraná,,28751.0,1076065226
Propriá,Propria,-10.2111,-36.8403,Brazil,BR,BRA,Sergipe,,28451.0,1076924587
Alagoa Grande,Alagoa Grande,-7.0822,-35.6,Brazil,BR,BRA,Paraíba,,28646.0,1076229979
Extrema,Extrema,-22.855,-46.3178,Brazil,BR,BRA,Minas Gerais,,28599.0,1076000569
Passira,Passira,-7.995,-35.5808,Brazil,BR,BRA,Pernambuco,,28628.0,1076482392
Palotina,Palotina,-24.2839,-53.84,Brazil,BR,BRA,Paraná,,28683.0,1076516410
Maracanã,Maracana,-0.765,-47.45,Brazil,BR,BRA,Pará,,28668.0,1076318334
Quijingue,Quijingue,-10.7528,-39.21,Brazil,BR,BRA,Bahia,,28655.0,1076131651
Oeiras do Pará,Oeiras do Para,-2.0028,-49.8539,Brazil,BR,BRA,Pará,,28595.0,1076592894
Barão de Cocais,Barao de Cocais,-19.9458,-43.4869,Brazil,BR,BRA,Minas Gerais,,28442.0,1076326274
Arari,Arari,-3.4539,-44.78,Brazil,BR,BRA,Maranhão,,28488.0,1076577900
Carauari,Carauari,-4.8828,-66.8958,Brazil,BR,BRA,Amazonas,,28508.0,1076358416
Imbituva,Imbituva,-25.23,-50.6044,Brazil,BR,BRA,Paraná,,28455.0,1076855265
Conceição da Barra,Conceicao da Barra,-18.5928,-39.7319,Brazil,BR,BRA,Espírito Santo,,28449.0,1076271999
Bom Jesus,Bom Jesus,-4.42,-46.765,Brazil,BR,BRA,Maranhão,,28459.0,1076538984
Serra Negra,Serra Negra,-22.6119,-46.7008,Brazil,BR,BRA,São Paulo,,28321.0,1076394760
Guararema,Guararema,-23.415,-46.035,Brazil,BR,BRA,São Paulo,,28344.0,1076938810
Luís Correia,Luis Correia,-2.8789,-41.6669,Brazil,BR,BRA,Piauí,,28406.0,1076761860
Manaquiri,Manaquiri,-3.4281,-60.4594,Brazil,BR,BRA,Amazonas,,28413.0,1076794192
Pedras de Fogo,Pedras de Fogo,-7.4019,-35.1158,Brazil,BR,BRA,Paraíba,,28286.0,1076970130
Olindina,Olindina,-11.3669,-38.3328,Brazil,BR,BRA,Bahia,,28304.0,1076626137
Pilar do Sul,Pilar do Sul,-23.8128,-47.7158,Brazil,BR,BRA,São Paulo,,28309.0,1076254637
Três Marias,Tres Marias,-18.2058,-45.2419,Brazil,BR,BRA,Minas Gerais,,28318.0,1076622551
Santa Cruz Cabrália,Santa Cruz Cabralia,-16.2778,-39.025,Brazil,BR,BRA,Bahia,,28226.0,1076118882
Ipubi,Ipubi,-7.6519,-40.1489,Brazil,BR,BRA,Pernambuco,,28120.0,1076834456
Bujaru,Bujaru,-1.515,-48.045,Brazil,BR,BRA,Pará,,28016.0,1076411520
Gameleira,Gameleira,-8.5844,-35.3867,Brazil,BR,BRA,Pernambuco,,27912.0,1076789377
Anajás,Anajas,-0.9869,-49.94,Brazil,BR,BRA,Pará,,28012.0,1076668693
Timbiras,Timbiras,-4.255,-43.9408,Brazil,BR,BRA,Maranhão,,27997.0,1076776751
Dois Irmãos,Dois Irmaos,-29.58,-51.085,Brazil,BR,BRA,Rio Grande do Sul,,27572.0,1076193510
Careiro da Várzea,Careiro da Varzea,-3.2208,-59.8258,Brazil,BR,BRA,Amazonas,,27981.0,1076363917
Mateus Leme,Mateus Leme,-19.9858,-44.4278,Brazil,BR,BRA,Minas Gerais,,27856.0,1076446394
Jaguarão,Jaguarao,-32.5658,-53.3758,Brazil,BR,BRA,Rio Grande do Sul,,27931.0,1076878261
Valente,Valente,-11.4119,-39.4619,Brazil,BR,BRA,Bahia,,27906.0,1076278646
Santa Bárbara,Santa Barbara,-19.9589,-43.415,Brazil,BR,BRA,Minas Gerais,,27876.0,1076509484
Guaçuí,Guacui,-20.7758,-41.6789,Brazil,BR,BRA,Espírito Santo,,27851.0,1076047001
Arraial do Cabo,Arraial do Cabo,-22.9658,-42.0278,Brazil,BR,BRA,Rio de Janeiro,,27715.0,1076235224
Piraí,Pirai,-22.6289,-43.8978,Brazil,BR,BRA,Rio de Janeiro,,27838.0,1076693567
Pomerode,Pomerode,-26.7408,-49.1769,Brazil,BR,BRA,Santa Catarina,,27759.0,1076620376
Traipu,Traipu,-9.9708,-37.0028,Brazil,BR,BRA,Alagoas,,27826.0,1076310468
Pau dos Ferros,Pau dos Ferros,-6.1108,-38.2089,Brazil,BR,BRA,Rio Grande do Norte,,27745.0,1076579928
Iguaí,Iguai,-14.7558,-40.0889,Brazil,BR,BRA,Bahia,,27787.0,1076176449
Lagoa Vermelha,Lagoa Vermelha,-28.2089,-51.5258,Brazil,BR,BRA,Rio Grande do Sul,,27778.0,1076588134
Limoeiro do Ajuru,Limoeiro do Ajuru,-1.895,-49.3808,Brazil,BR,BRA,Pará,,27760.0,1076973089
Pirapòzinho,Pirapozinho,-22.2753,-51.5,Brazil,BR,BRA,São Paulo,,27754.0,1076099500
Nova Prata,Nova Prata,-28.7839,-51.61,Brazil,BR,BRA,Rio Grande do Sul,,27648.0,1076463045
Boca da Mata,Boca da Mata,-9.6408,-36.22,Brazil,BR,BRA,Alagoas,,27590.0,1076171767
Padre Bernardo,Padre Bernardo,-15.16,-48.2839,Brazil,BR,BRA,Goiás,,27671.0,1076653841
Ibotirama,Ibotirama,-12.185,-43.2208,Brazil,BR,BRA,Bahia,,27655.0,1076512015
Itacaré,Itacare,-14.2778,-38.9969,Brazil,BR,BRA,Bahia,,27619.0,1076667564
Campos Gerais,Campos Gerais,-21.235,-45.7589,Brazil,BR,BRA,Minas Gerais,,27600.0,1076697616
Piracuruca,Piracuruca,-3.9278,-41.7089,Brazil,BR,BRA,Piauí,,27553.0,1076504082
Lapão,Lapao,-11.3828,-41.8319,Brazil,BR,BRA,Bahia,,27521.0,1076995374
Coromandel,Coromandel,-18.4728,-47.2,Brazil,BR,BRA,Minas Gerais,,27547.0,1076143235
Miguel Calmon,Miguel Calmon,-11.4289,-40.595,Brazil,BR,BRA,Bahia,,27536.0,1076065953
Santa Rita do Passa Quatro,Santa Rita do Passa Quatro,-21.71,-47.4778,Brazil,BR,BRA,São Paulo,,27502.0,1076791348
Marapanim,Marapanim,-0.7139,-47.6939,Brazil,BR,BRA,Pará,,27471.0,1076797641
Lagoa Sêca,Lagoa Seca,-7.1708,-35.8539,Brazil,BR,BRA,Paraíba,,27247.0,1076187656
Tracuateua,Tracuateua,-1.0719,-46.8969,Brazil,BR,BRA,Pará,,27455.0,1076920936
Novo Oriente,Novo Oriente,-5.5339,-40.7739,Brazil,BR,BRA,Ceará,,27453.0,1076000676
Barcelos,Barcelos,-0.975,-62.9239,Brazil,BR,BRA,Amazonas,,27433.0,1076105080
Itaí,Itai,-23.4178,-49.0906,Brazil,BR,BRA,São Paulo,,27382.0,1076144804
Porto Calvo,Porto Calvo,-9.045,-35.3978,Brazil,BR,BRA,Alagoas,,27288.0,1076563393
Iúna,Iuna,-20.3458,-41.5358,Brazil,BR,BRA,Espírito Santo,,27328.0,1076149444
Santana do Paraíso,Santana do Paraiso,-19.3639,-42.5689,Brazil,BR,BRA,Minas Gerais,,27265.0,1076433913
Ourilândia do Norte,Ourilandia do Norte,-6.755,-51.0839,Brazil,BR,BRA,Pará,,27359.0,1076846265
Ubatã,Ubata,-14.2139,-39.5228,Brazil,BR,BRA,Bahia,,27263.0,1076839494
Castro Alves,Castro Alves,-12.7658,-39.4278,Brazil,BR,BRA,Bahia,,27286.0,1076609570
Miranda,Miranda,-20.2408,-56.3778,Brazil,BR,BRA,Mato Grosso do Sul,,27316.0,1076310888
Teutônia,Teutonia,-29.4478,-51.8058,Brazil,BR,BRA,Rio Grande do Sul,,27272.0,1076130983
Conchal,Conchal,-22.33,-47.1728,Brazil,BR,BRA,São Paulo,,27132.0,1076034589
Santana,Santana,-12.9828,-44.0508,Brazil,BR,BRA,Bahia,,27260.0,1076550800
Mundo Novo,Mundo Novo,-11.8589,-40.4719,Brazil,BR,BRA,Bahia,,27165.0,1076708728
Porto da Folha,Porto da Folha,-9.9169,-37.2778,Brazil,BR,BRA,Sergipe,,27146.0,1076255219
Mantena,Mantena,-18.7819,-40.98,Brazil,BR,BRA,Minas Gerais,,27111.0,1076942263
Joaçaba,Joacaba,-27.1778,-51.505,Brazil,BR,BRA,Santa Catarina,,27020.0,1076899882
Laranjeiras,Laranjeiras,-10.8061,-37.1717,Brazil,BR,BRA,Sergipe,,26902.0,1076042749
Buriti,Buriti,-3.9419,-42.925,Brazil,BR,BRA,Maranhão,,27013.0,1076275793
Aripuanã,Aripuana,-10.1767,-59.4439,Brazil,BR,BRA,Mato Grosso,,26983.0,1076120202
Ibimirim,Ibimirim,-8.5408,-37.6903,Brazil,BR,BRA,Pernambuco,,26954.0,1076028075
Miracema,Miracema,-21.4119,-42.1969,Brazil,BR,BRA,Rio de Janeiro,,26843.0,1076359191
Buritizeiro,Buritizeiro,-17.3508,-44.9619,Brazil,BR,BRA,Minas Gerais,,26922.0,1076067806
Cândido Sales,Candido Sales,-15.505,-41.2389,Brazil,BR,BRA,Bahia,,26855.0,1076675409
Ipixuna,Ipixuna,-7.0508,-71.695,Brazil,BR,BRA,Amazonas,,26860.0,1076079764
Santa Rosa de Viterbo,Santa Rosa de Viterbo,-21.4728,-47.3628,Brazil,BR,BRA,São Paulo,,26753.0,1076895582
Solânea,Solanea,-6.7778,-35.6969,Brazil,BR,BRA,Paraíba,,26734.0,1076127830
Nepomuceno,Nepomuceno,-21.2358,-45.2358,Brazil,BR,BRA,Minas Gerais,,26769.0,1076022891
Sombrio,Sombrio,-29.1039,-49.6289,Brazil,BR,BRA,Santa Catarina,,26613.0,1076557999
Codajás,Codajas,-3.8369,-62.0569,Brazil,BR,BRA,Amazonas,,26777.0,1076405566
Piracaia,Piracaia,-23.0539,-46.3581,Brazil,BR,BRA,São Paulo,,26688.0,1076072528
Jardim,Jardim,-7.5819,-39.2978,Brazil,BR,BRA,Ceará,,26688.0,1076202458
Santo Antônio do Tauá,Santo Antonio do Taua,-1.1519,-48.1289,Brazil,BR,BRA,Pará,,26674.0,1076012870
Brasiléia,Brasileia,-11.01,-68.7478,Brazil,BR,BRA,Acre,,26702.0,1076430930
Nova Esperança,Nova Esperanca,-23.1839,-52.205,Brazil,BR,BRA,Paraná,,26615.0,1076389482
Planalto,Planalto,-14.67,-40.4708,Brazil,BR,BRA,Bahia,,26632.0,1076745918
Caetés,Caetes,-8.7728,-36.6228,Brazil,BR,BRA,Pernambuco,,26577.0,1076875758
Melgaço,Melgaco,-1.8039,-50.7119,Brazil,BR,BRA,Pará,,26652.0,1076524502
Veranópolis,Veranopolis,-28.9358,-51.5489,Brazil,BR,BRA,Rio Grande do Sul,,26533.0,1076303764
Mirassol d’Oeste,Mirassol d'Oeste,-15.675,-58.0958,Brazil,BR,BRA,Mato Grosso,,26596.0,1076202383
Cambuí,Cambui,-22.6119,-46.0578,Brazil,BR,BRA,Minas Gerais,,26488.0,1076056119
Dois Córregos,Dois Corregos,-22.3661,-48.3803,Brazil,BR,BRA,São Paulo,,26517.0,1076640457
Redenção,Redencao,-4.2258,-38.7308,Brazil,BR,BRA,Ceará,,26415.0,1076923300
Campos Sales,Campos Sales,-7.0739,-40.3758,Brazil,BR,BRA,Ceará,,26506.0,1076347129
São João Nepomuceno,Sao Joao Nepomuceno,-21.54,-43.0108,Brazil,BR,BRA,Minas Gerais,,26447.0,1076117412
São Bernardo,Sao Bernardo,-3.3608,-42.4178,Brazil,BR,BRA,Maranhão,,26476.0,1076666817
Água Azul do Norte,Agua Azul do Norte,-6.7908,-50.4669,Brazil,BR,BRA,Pará,,26497.0,1076912396
Tabira,Tabira,-7.5908,-37.5394,Brazil,BR,BRA,Pernambuco,,26427.0,1076875239
Pati do Alferes,Pati do Alferes,-22.4289,-43.4189,Brazil,BR,BRA,Rio de Janeiro,,26359.0,1076839400
Caririaçu,Caririacu,-7.0419,-39.2839,Brazil,BR,BRA,Ceará,,26393.0,1076000543
Canarana,Canarana,-11.685,-41.7689,Brazil,BR,BRA,Bahia,,26382.0,1076773196
São João Batista,Sao Joao Batista,-27.2758,-48.8489,Brazil,BR,BRA,Santa Catarina,,26260.0,1076000370
Ilha Solteira,Ilha Solteira,-20.4272,-51.3436,Brazil,BR,BRA,São Paulo,,26344.0,1076272168
Itaíba,Itaiba,-8.9478,-37.4228,Brazil,BR,BRA,Pernambuco,,26256.0,1076158935
Trindade,Trindade,-7.7619,-40.2678,Brazil,BR,BRA,Pernambuco,,26116.0,1076703158
Bom Jesus dos Perdões,Bom Jesus dos Perdoes,-23.135,-46.4653,Brazil,BR,BRA,São Paulo,,25985.0,1076453674
Conde,Conde,-11.8139,-37.6108,Brazil,BR,BRA,Bahia,,26194.0,1076912261
Humberto de Campos,Humberto de Campos,-2.5978,-43.4608,Brazil,BR,BRA,Maranhão,,26189.0,1076571149
Iaçu,Iacu,-12.7669,-40.2119,Brazil,BR,BRA,Bahia,,26178.0,1076999933
Aracoiaba,Aracoiaba,-4.3708,-38.8139,Brazil,BR,BRA,Ceará,,26134.0,1076829052
Taquari,Taquari,-29.8,-51.8597,Brazil,BR,BRA,Rio Grande do Sul,,26092.0,1076188300
Itapuranga,Itapuranga,-15.5619,-49.9489,Brazil,BR,BRA,Goiás,,26125.0,1076547032
Queimadas,Queimadas,-10.9778,-39.6239,Brazil,BR,BRA,Bahia,,26083.0,1076400945
Cocal,Cocal,-3.4708,-41.555,Brazil,BR,BRA,Piauí,,26036.0,1076588558
Coração de Jesus,Coracao de Jesus,-16.685,-44.365,Brazil,BR,BRA,Minas Gerais,,26033.0,1076466441
Ponta de Pedras,Ponta de Pedras,-1.39,-48.8708,Brazil,BR,BRA,Pará,,25999.0,1076902460
Santo Antônio do Monte,Santo Antonio do Monte,-20.0869,-45.2939,Brazil,BR,BRA,Minas Gerais,,25975.0,1076769736
Mimoso do Sul,Mimoso do Sul,-21.0639,-41.3658,Brazil,BR,BRA,Espírito Santo,,25902.0,1076302164
São Joaquim de Bicas,Sao Joaquim de Bicas,-20.0489,-44.2739,Brazil,BR,BRA,Minas Gerais,,25537.0,1076293816
Nova Soure,Nova Soure,-11.2328,-38.4828,Brazil,BR,BRA,Bahia,,25854.0,1076178035
Triunfo,Triunfo,-29.9428,-51.7178,Brazil,BR,BRA,Rio Grande do Sul,,25793.0,1076750257
Cláudio,Claudio,-20.4428,-44.7658,Brazil,BR,BRA,Minas Gerais,,25771.0,1076820271
Prata,Prata,-19.3069,-48.9239,Brazil,BR,BRA,Minas Gerais,,25802.0,1076234734
Pereira Barreto,Pereira Barreto,-20.6383,-51.1092,Brazil,BR,BRA,São Paulo,,25767.0,1076105088
Batalha,Batalha,-4.0239,-42.0778,Brazil,BR,BRA,Piauí,,25774.0,1076539157
São Miguel do Iguaçu,Sao Miguel do Iguacu,-25.3478,-54.2378,Brazil,BR,BRA,Paraná,,25769.0,1076475965
Xaxim,Xaxim,-26.9619,-52.535,Brazil,BR,BRA,Santa Catarina,,25713.0,1076578728
Panelas,Panelas,-8.6639,-36.0058,Brazil,BR,BRA,Pernambuco,,25645.0,1076525779
Igaci,Igaci,-9.5369,-36.6339,Brazil,BR,BRA,Alagoas,,25613.0,1076358024
Boquim,Boquim,-11.1469,-37.6208,Brazil,BR,BRA,Sergipe,,25533.0,1076424081
Jardim,Jardim,-21.48,-56.1378,Brazil,BR,BRA,Mato Grosso do Sul,,25617.0,1076077588
Mata Grande,Mata Grande,-9.1178,-37.7339,Brazil,BR,BRA,Alagoas,,25589.0,1076215597
Independência,Independencia,-5.3958,-40.3089,Brazil,BR,BRA,Ceará,,25573.0,1076432999
Penha,Penha,-26.7689,-48.6458,Brazil,BR,BRA,Santa Catarina,,25141.0,1076551669
São José do Norte,Sao Jose do Norte,-32.015,-52.0419,Brazil,BR,BRA,Rio Grande do Sul,,25503.0,1076411252
Iraquara,Iraquara,-12.2489,-41.6189,Brazil,BR,BRA,Bahia,,25478.0,1076405932
Tanabi,Tanabi,-20.6258,-49.6489,Brazil,BR,BRA,São Paulo,,25467.0,1076368132
Senador Pompeu,Senador Pompeu,-5.5878,-39.3719,Brazil,BR,BRA,Ceará,,25456.0,1076883393
Tamboril,Tamboril,-4.8319,-40.3208,Brazil,BR,BRA,Ceará,,25451.0,1076937036
Corrente,Corrente,-10.4428,-45.1619,Brazil,BR,BRA,Piauí,,25407.0,1076941506
Bom Jardim,Bom Jardim,-22.1519,-42.4189,Brazil,BR,BRA,Rio de Janeiro,,25333.0,1076904801
Areia Branca,Areia Branca,-4.9558,-37.1369,Brazil,BR,BRA,Rio Grande do Norte,,25315.0,1076509200
Formosa do Rio Preto,Formosa do Rio Preto,-11.0478,-45.1928,Brazil,BR,BRA,Bahia,,25372.0,1076368552
Pitangui,Pitangui,-19.6828,-44.89,Brazil,BR,BRA,Minas Gerais,,25311.0,1076766029
Anajatuba,Anajatuba,-3.2639,-44.62,Brazil,BR,BRA,Maranhão,,25291.0,1076287191
Elói Mendes,Eloi Mendes,-21.61,-45.565,Brazil,BR,BRA,Minas Gerais,,25220.0,1076184209
